6
3
4
4
4
5
5
5
5
6
6
5
6
6
6
7
7
7
8
7
7
8
11
9
9
8
8
9
9
6
9
9
11
12
10
10
10
9
8
11
11
6
11
11
12
12
11
13
11
13
13
12
14
15
13
11
15
14
17
16
10
7
17
18
21
17
15
18
18
32
19
22
22
10
22
24
13
24
17
23
29
32
31
10
31
27
26
36
32
31
43
35
48
46
66
47
52
65
57
81
76
84
84
76
90
94
84
89
104
111
114
117
131
167
155
175
177
179
185
189
188
194
194
214
201
220
221
224
231
256
258
260
287
296
318
333
339
349
370
369
382
402
397
405
426
429
417
408
428
436
427
454
461
460
485
505
517
531
552
564
582
583
593
591
623
711
723
719
802
808
871
992
1016
1065
1097
1125
1176
1179
1187
