254538.0,100303.0,43778.0,0
300901.333333,85287.75,5764.54545455,0
276961.0,123845.0,1249.52705882,0
398093.0,149148.0,689.315136476,0
68684.0,22004.5,2.0,1
58872.0,223.0,2.0,1
58872.0,266.0,2.0,1
58872.0,3.0,2.0,1
58872.0,6541.0,9.25,1
58872.0,3902.0,327.0,1
85050.5,41130.0,2306.5,1
82260.0,3471.0,373.285714286,1
98120.0,2895.0,82.4285714286,1
58872.0,3284.0,37.7142857143,1
98120.0,3945.0,34.4,1
123390.0,12821.0,645.0,1
59900.0,13769.5,1006.6,1
82260.0,12805.0,530.0,1
89828.0,12805.0,541.363636364,1
115200.0,156.0,10.0,1
81564.0,264.0,15.0,1
50130.0,34342.0,2345.28571429,1
98120.0,7050.0,532.714285714,1
127361.333333,72323.0,7396.34615385,1
83750.0,23965.5,2620.65,1
124209.0,63109.5,131.214285714,1
79996.0,306.4375,46.0666666667,1
56898.0,16077.0,1909.10588235,1
67919.0,400.117647059,115.09375,1
88972.0,34737.0,1643.8590604,1
60768.0,2280.25,100.641176471,1
88660.0,22251.875,687.126829268,1
88660.0,24392.1666667,653.76056338,1
99432.0,71585.0,389.170648464,1
74235.3333333,20093.5,122.554878049,1
95609.3333333,24251.25,555.49408284,1
157677.0,18757.9473684,640.148571429,1
93969.0,27666.5,778.956626506,1
99278.0,20270.4285714,503.52173913,1
132673.0,71681.0,602.283251232,1
126726.0,30842.5555556,977.45045045,1
90306.0,43357.3333333,770.708971554,1
147222.0,70693.0,490.310679612,1
135545.0,82873.5,589.367424242,1
137565.0,82778.0,500.78870674,1
78449.0,22007.3333333,360.666068223,1
102606.0,64278.0,542.437716263,1
152628.0,94323.0,588.754749568,1
80721.0,4370.95652174,236.015873016,1
178913.0,32839.1666667,634.100286533,1
66371.0,13656.6875,388.421545667,1
55646.0,10029.1388889,402.622144112,1
19820.0,2944.0,18.5,2
17065.0,3.0,2.0,2
16680.0,3.0,2.0,2
26445.0,11.0,4.0,2
26449.0,113.0,10.0,2
50309.0,9812.0,1086.5,2
17065.0,4906.0,252.5,2
20052.0,1118.0,2.33333333333,2
19624.0,18.5,2.33333333333,2
47294.0,4906.0,229.8,2
14545.0,5289.0,262.8,2
10618.5,4476.0,170.0,2
45975.0,216.0,24.6,2
13246.0,6868.0,508.2,2
37776.0,22126.0,2038.4,2
21757.5,8769.25,5.6,2
17065.0,5638.5,212.0,2
10618.0,5866.0,607.4,2
16909.0,2852.8,29.3333333333,2
19624.0,111.5,13.0,2
28546.0,373.0,6.33333333333,2
13223.0,14.0,4.0,2
11415.5,5229.0,224.625,2
30417.0,13492.5,1260.11111111,2
26002.0,6079.0,426.833333333,2
49060.0,4906.0,374.625,2
19624.0,5789.0,64.6666666667,2
17065.0,3881.5,6.83333333333,2
24530.0,5132.0,134.5,2
10927.0,29.0,12.0,2
20605.0,5559.0,607.125,2
35814.0,527.4,53.0,2
19624.0,5497.66666667,253.5,2
