0.434531590414,0.27440087146,0.291067538126
0.653976034858,0.0563453159041,0.289678649237
0.25,0.3125,0.4375
0.732749766573,0.0461251167134,0.221125116713
0.755897446955,0.153301276522,0.0908012765223
0.817366946779,0.148459383754,0.0341736694678
0.838795518207,0.105602240896,0.0556022408964
0.846169085174,0.101915457413,0.0519154574132
0.837428956229,0.106285521886,0.0562855218855
0.672328760564,0.207104850487,0.120566388949
0.674058512294,0.280034235917,0.0459072517896
0.808795518207,0.0256022408964,0.165602240896
0.714726316279,0.10513684186,0.18013684186
0.79244475568,0.124610955493,0.0829442888266
0.832631798239,0.14618410088,0.0211841008805
0.732715652633,0.17530884035,0.091975507017
0.76787366346,0.0660631682699,0.16606316827
0.678637781927,0.207109680465,0.114252537608
0.549403000194,0.333631833236,0.11696516657
0.871071364805,0.0823214604546,0.0466071747403
0.714158039611,0.189349551623,0.0964924087657
0.58400504725,0.317372476375,0.0986224763751
0.527131486005,0.391196161759,0.0816723522356
0.628265924353,0.209015185972,0.162718889675
0.818493917224,0.068530819166,0.11297526361
0.660241089189,0.273302074453,0.0664568363577
0.611181812469,0.301179927099,0.0876382604324
0.66159687458,0.229386747895,0.109016377525
0.833322387715,0.0515927743966,0.115084837889
0.833170860952,0.145914569524,0.0209145695238
0.874949826366,0.0764139757061,0.0486361979283
0.897109898273,0.0884820879003,0.0144080138262
0.720216962163,0.199956453983,0.0798265838534
0.710481397426,0.186425967954,0.103092634621
0.617461896668,0.282935718332,0.0996023849991
0.775786647993,0.12877334267,0.0954400093371
0.834280739549,0.0478596302256,0.117859630226
0.701564301185,0.232551182741,0.0658845160743
0.768843766039,0.0798638312662,0.151292402695
0.710479829227,0.21164320227,0.0778769685036
0.745809411183,0.168004385318,0.0861862034995
0.856194615519,0.105236025574,0.0385693589072
0.789951345884,0.123963720998,0.0860849331187
0.690292124848,0.184399392121,0.12530848303
0.847223853955,0.0868047396894,0.0659714063561
0.717817358399,0.193174654134,0.089007987467
0.666815503794,0.256202637713,0.0769818584926
0.733804984979,0.158738533152,0.10745648187
0.720201750995,0.231141215745,0.0486570332605
0.819051546696,0.0970676332456,0.0838808200588
0.821580381685,0.10157244652,0.0768471717948
0.816883162711,0.101975085311,0.081141751978
0.85795032602,0.0978105512756,0.0442391227041
0.614495527669,0.282282150695,0.103222321635
0.554728479163,0.300298482312,0.144973038525
0.91965710754,0.0288078098662,0.0515350825935
0.944737400562,0.0192979663859,0.0359646330526
0.859212293077,0.0793224248901,0.061465282033
0.559898282158,0.2711713071,0.168930410742
0.609396751125,0.228634957771,0.161968291104
0.821125215102,0.101937392449,0.0769373924491
0.870972267996,0.0823710088593,0.046656723145
0.616837156224,0.251875539535,0.131287304241
0.679260334525,0.172274594642,0.148465070833
0.755679555834,0.158332383255,0.0859880609111
0.819658185511,0.104876789598,0.0754650248917
0.564754765851,0.298904668356,0.136340565792
0.515789929411,0.336681754871,0.147528315718
0.732966300451,0.165924257182,0.101109442367
0.541338819495,0.260320173586,0.198341006919
0.76249852922,0.126645472232,0.110855998548
